Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
Jan 2	9:00	0.134	0.133	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	43.058	0.000
Jan 2	10:00	0.319	0.315	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.040	46.227	0.000
Jan 2	11:00	0.643	0.619	0.016	0.079	0.016	0.000	0.000	0.017	0.016	0.000	0.000	0.062	51.104	0.000
Jan 2	12:00	0.914	0.878	0.016	0.112	0.016	0.000	0.000	0.018	0.016	0.000	0.000	0.094	58.515	0.000
Jan 2	13:00	1.010	0.972	0.064	0.124	0.064	0.000	0.000	0.071	0.064	0.000	0.000	0.053	62.712	0.000
Jan 2	14:00	0.905	0.873	0.011	0.112	0.011	0.000	0.000	0.012	0.011	0.000	0.000	0.100	70.571	0.000
Jan 2	15:00	0.981	0.942	0.000	0.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.120	80.042	0.000
Jan 2	16:00	0.662	0.636	0.000	0.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.081	86.450	0.000
Jan 2	17:00	0.179	0.178	0.011	0.023	0.011	0.000	0.000	0.012	0.011	0.000	0.000	0.011	87.301	0.000
Jan 2	18:00	0.233	0.224	0.010	0.029	0.010	0.000	0.000	0.011	0.010	0.000	0.000	0.018	88.688	0.000
Jan 2	19:00	0.083	0.075	0.001	0.010	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.008	89.326	0.000
Jan 2	20:00	0.000	0.000	0.083	0.000	0.083	0.000	0.000	0.092	0.083	0.000	0.000	-0.092	80.267	0.000
Jan 2	21:00	0.000	0.000	0.048	0.000	0.048	0.000	0.000	0.054	0.048	0.000	0.000	-0.054	74.995	0.000
Jan 2	22:00	0.000	0.000	0.015	0.000	0.015	0.000	0.000	0.017	0.015	0.000	0.000	-0.017	73.369	0.000
Jan 2	23:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.369	0.000
Jan 3	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.369	0.000
Jan 3	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.369	0.000
Jan 3	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.369	0.000
Jan 3	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.369	0.000
Jan 3	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.369	0.000
Jan 3	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.369	0.000
Jan 3	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.369	0.000
Jan 3	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	73.358	0.000
Jan 3	8:00	0.116	0.088	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	74.234	0.000
Jan 3	9:00	0.322	0.296	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.038	77.219	0.000
Jan 3	10:00	0.518	0.491	0.000	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.063	82.157	0.000
Jan 3	11:00	0.842	0.803	0.002	0.103	0.002	0.000	0.000	0.003	0.002	0.000	0.000	0.100	90.032	0.000
Jan 3	12:00	1.062	1.019	0.005	0.130	0.005	0.059	0.000	0.005	0.005	0.000	0.000	0.066	95.259	0.000
Jan 3	13:00	1.155	1.112	0.005	0.142	0.005	0.106	0.000	0.005	0.005	0.000	0.000	0.031	97.663	0.000
Jan 3	14:00	1.155	1.111	0.005	0.142	0.005	0.122	0.000	0.005	0.005	0.000	0.000	0.015	98.848	0.000
Jan 3	15:00	1.030	0.988	0.005	0.127	0.005	0.113	0.000	0.006	0.005	0.000	0.000	0.007	99.432	0.000
Jan 3	16:00	0.775	0.740	0.006	0.095	0.006	0.084	0.000	0.007	0.006	0.000	0.000	0.004	99.720	0.000
Jan 3	17:00	0.546	0.516	0.017	0.066	0.017	0.045	0.000	0.019	0.017	0.000	0.000	0.002	99.862	0.000
Jan 3	18:00	0.281	0.264	0.014	0.034	0.014	0.017	0.000	0.016	0.014	0.000	0.000	0.001	99.932	0.000
Jan 3	19:00	0.095	0.081	0.007	0.010	0.007	0.002	0.000	0.008	0.007	0.000	0.000	0.000	99.966	0.000
Jan 3	20:00	0.000	0.000	0.013	0.000	0.013	0.000	0.000	0.014	0.013	0.000	0.000	-0.014	98.548	0.000
Jan 3	21:00	0.000	0.000	0.059	0.000	0.059	0.000	0.000	0.065	0.059	0.000	0.000	-0.065	92.108	0.000
Jan 3	22:00	0.000	0.000	0.056	0.000	0.056	0.000	0.000	0.062	0.056	0.000	0.000	-0.062	85.996	0.000
Jan 3	23:00	0.000	0.000	0.034	0.000	0.034	0.000	0.000	0.038	0.034	0.000	0.000	-0.038	82.264	0.000
Jan 4	0:00	0.000	0.000	0.017	0.000	0.017	0.000	0.000	0.018	0.017	0.000	0.000	-0.018	80.452	0.000
Jan 4	1:00	0.000	0.000	0.007	0.000	0.007	0.000	0.000	0.008	0.007	0.000	0.000	-0.008	79.677	0.000
Jan 4	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	79.666	0.000
Jan 4	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	79.644	0.000
Jan 4	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	79.623	0.000
Jan 4	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	79.601	0.000
Jan 4	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.601	0.000
Jan 4	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	79.579	0.000
Jan 4	8:00	0.019	0.019	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	79.773	0.000
Jan 4	9:00	0.082	0.081	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	80.593	0.000
Jan 4	10:00	0.174	0.173	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	82.340	0.000
Jan 4	11:00	0.115	0.115	0.002	0.015	0.002	0.000	0.000	0.003	0.002	0.000	0.000	0.012	83.292	0.000
Jan 4	12:00	0.019	0.019	0.003	0.002	0.003	0.000	0.000	0.003	0.003	0.000	0.000	-0.001	83.219	0.000
Jan 4	13:00	0.108	0.108	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014	84.306	0.000
Jan 4	14:00	0.242	0.241	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.031	86.739	0.000
Jan 4	15:00	0.036	0.036	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	87.100	0.000
Jan 4	16:00	0.063	0.063	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	87.737	0.000
Jan 4	17:00	0.047	0.047	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	88.206	0.000
Jan 4	18:00	0.037	0.037	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	88.581	0.000
Jan 4	19:00	0.098	0.083	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	89.420	0.000
Jan 4	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.420	0.000
Jan 4	21:00	0.000	0.000	0.013	0.000	0.013	0.000	0.000	0.014	0.013	0.000	0.000	-0.014	88.034	0.000
Jan 4	22:00	0.000	0.000	0.020	0.000	0.020	0.000	0.000	0.022	0.020	0.000	0.000	-0.022	85.830	0.000
Jan 4	23:00	0.000	0.000	0.021	0.000	0.021	0.000	0.000	0.023	0.021	0.000	0.000	-0.023	83.560	0.000
Jan 5	0:00	0.000	0.000	0.013	0.000	0.013	0.000	0.000	0.014	0.013	0.000	0.000	-0.014	82.152	0.000
Jan 5	1:00	0.000	0.000	0.003	0.000	0.003	0.000	0.000	0.003	0.003	0.000	0.000	-0.003	81.813	0.000
Jan 5	2:00	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.002	0.002	0.000	0.000	-0.002	81.617	0.000
Jan 5	3:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	81.551	0.000
Jan 5	4:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	81.464	0.000
Jan 5	5:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	81.377	0.000
Jan 5	6:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	81.279	0.000
Jan 5	7:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	81.202	0.000
Jan 5	8:00	0.027	0.026	0.000	0.003	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.003	81.424	0.000
Jan 5	9:00	0.072	0.072	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	82.147	0.000
Jan 5	10:00	0.082	0.082	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	82.966	0.000
Jan 5	11:00	0.132	0.132	0.001	0.017	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.016	84.196	0.000
Jan 5	12:00	0.116	0.116	0.005	0.015	0.005	0.000	0.000	0.006	0.005	0.000	0.000	0.009	84.894	0.000
Jan 5	13:00	0.198	0.197	0.003	0.025	0.003	0.000	0.000	0.003	0.003	0.000	0.000	0.022	86.646	0.000
Jan 5	14:00	0.027	0.027	0.001	0.003	0.001	0.000	0.000	0.002	0.001	0.000	0.000	0.002	86.794	0.000
Jan 5	15:00	0.134	0.134	0.001	0.017	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.016	88.067	0.000
Jan 5	16:00	0.153	0.152	0.007	0.020	0.007	0.000	0.000	0.008	0.007	0.000	0.000	0.012	88.999	0.000
Jan 5	17:00	0.125	0.124	0.003	0.016	0.003	0.000	0.000	0.003	0.003	0.000	0.000	0.012	89.981	0.000
Jan 5	18:00	0.062	0.062	0.016	0.008	0.016	0.000	0.000	0.018	0.016	0.000	0.000	-0.010	88.985	0.000
Jan 5	19:00	0.097	0.084	0.012	0.011	0.012	0.000	0.000	0.013	0.012	0.000	0.000	-0.002	88.772	0.000
Jan 5	20:00	0.000	0.000	0.054	0.000	0.054	0.000	0.000	0.060	0.054	0.000	0.000	-0.060	82.878	0.000
Jan 5	21:00	0.000	0.000	0.052	0.000	0.052	0.000	0.000	0.058	0.052	0.000	0.000	-0.058	77.192	0.000
Jan 5	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	74.169	0.000
Jan 5	23:00	0.000	0.000	0.023	0.000	0.023	0.000	0.000	0.026	0.023	0.000	0.000	-0.026	71.615	0.000
Jan 6	0:00	0.000	0.000	0.024	0.000	0.024	0.000	0.000	0.027	0.024	0.000	0.000	-0.027	68.995	0.000
Jan 6	1:00	0.000	0.000	0.010	0.000	0.010	0.000	0.000	0.011	0.010	0.000	0.000	-0.011	67.904	0.000
Jan 6	2:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.006	0.006	0.000	0.000	-0.006	67.282	0.000
Jan 6	3:00	0.000	0.000	0.003	0.000	0.003	0.000	0.000	0.003	0.003	0.000	0.000	-0.003	66.954	0.000
Jan 6	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	66.954	0.000
Jan 6	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	66.954	0.000
Jan 6	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	66.954	0.000
Jan 6	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	66.954	0.000
Jan 6	8:00	0.091	0.075	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	67.711	0.000
Jan 6	9:00	0.388	0.352	0.003	0.045	0.003	0.000	0.000	0.003	0.003	0.000	0.000	0.042	70.997	0.000
Jan 6	10:00	0.691	0.650	0.006	0.083	0.006	0.000	0.000	0.007	0.006	0.000	0.000	0.076	77.001	0.000
Jan 6	11:00	0.838	0.800	0.009	0.102	0.009	0.000	0.000	0.010	0.009	0.000	0.000	0.092	84.273	0.000
Jan 6	12:00	0.914	0.879	0.005	0.112	0.005	0.000	0.000	0.006	0.005	0.000	0.000	0.107	92.688	0.000
Jan 6	13:00	0.994	0.957	0.007	0.123	0.007	0.067	0.000	0.008	0.007	0.000	0.000	0.047	96.400	0.000
Jan 6	14:00	1.098	1.057	0.003	0.135	0.003	0.109	0.000	0.003	0.003	0.000	0.000	0.023	98.225	0.000
Jan 6	15:00	0.982	0.943	0.012	0.121	0.012	0.096	0.000	0.013	0.012	0.000	0.000	0.011	99.125	0.000
Jan 6	16:00	0.869	0.829	0.008	0.106	0.008	0.092	0.000	0.009	0.008	0.000	0.000	0.006	99.569	0.000
Jan 6	17:00	0.672	0.633	0.005	0.081	0.005	0.073	0.000	0.005	0.005	0.000	0.000	0.003	99.787	0.000
Jan 6	18:00	0.305	0.285	0.003	0.036	0.003	0.031	0.000	0.004	0.003	0.000	0.000	0.001	99.895	0.000
Jan 6	19:00	0.074	0.070	0.003	0.009	0.003	0.004	0.000	0.004	0.003	0.000	0.000	0.001	99.948	0.000
Jan 6	20:00	0.000	0.000	0.003	0.000	0.003	0.000	0.000	0.004	0.003	0.000	0.000	-0.004	99.566	0.000
Jan 6	21:00	0.000	0.000	0.021	0.000	0.021	0.000	0.000	0.023	0.021	0.000	0.000	-0.023	97.296	0.000
Jan 6	22:00	0.000	0.000	0.061	0.000	0.061	0.000	0.000	0.068	0.061	0.000	0.000	-0.068	90.639	0.000
Jan 6	23:00	0.000	0.000	0.078	0.000	0.078	0.000	0.000	0.086	0.078	0.000	0.000	-0.086	82.158	0.000
Jan 7	0:00	0.000	0.000	0.019	0.000	0.019	0.000	0.000	0.021	0.019	0.000	0.000	-0.021	80.063	0.000
Jan 7	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.063	0.000
Jan 7	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.063	0.000
Jan 7	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.063	0.000
Jan 7	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.063	0.000
Jan 7	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.063	0.000
Jan 7	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.063	0.000
Jan 7	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.063	0.000
Jan 7	8:00	0.061	0.058	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	80.644	0.000
Jan 7	9:00	0.201	0.196	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	82.619	0.000
Jan 7	10:00	0.468	0.448	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.057	87.131	0.000
Jan 7	11:00	0.794	0.758	0.000	0.097	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.089	94.128	0.000
Jan 7	12:00	0.690	0.672	0.000	0.086	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.038	97.105	0.000
Jan 7	13:00	0.914	0.882	0.000	0.113	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.019	98.573	0.000
Jan 7	14:00	0.917	0.885	0.000	0.113	0.000	0.104	0.000	0.000	0.000	0.000	0.000	0.009	99.296	0.000
Jan 7	15:00	0.915	0.879	0.000	0.113	0.000	0.108	0.000	0.000	0.000	0.000	0.000	0.005	99.653	0.000
Jan 7	16:00	0.798	0.762	0.000	0.098	0.000	0.095	0.000	0.000	0.000	0.000	0.000	0.002	99.829	0.000
Jan 7	17:00	0.609	0.574	0.000	0.073	0.000	0.072	0.000	0.000	0.000	0.000	0.000	0.001	99.916	0.000
Jan 7	18:00	0.321	0.299	0.000	0.038	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.001	99.958	0.000
Jan 7	19:00	0.099	0.086	0.000	0.011	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 7	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 7	21:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 7	22:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 7	23:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.980	0.000
Jan 8	8:00	0.115	0.084	0.000	0.011	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	99.991	0.000
Jan 8	9:00	0.317	0.292	0.000	0.037	0.000	0.037	0.000	0.000	0.000	0.000	0.000	0.000	99.996	0.000
Jan 8	10:00	0.398	0.386	0.000	0.049	0.000	0.049	0.000	0.000	0.000	0.000	0.000	0.000	99.998	0.000
Jan 8	11:00	0.626	0.604	0.000	0.077	0.000	0.077	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 8	12:00	0.687	0.668	0.000	0.086	0.000	0.086	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 8	13:00	0.916	0.884	0.000	0.113	0.000	0.113	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	14:00	0.987	0.951	0.000	0.122	0.000	0.122	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	15:00	0.915	0.880	0.000	0.113	0.000	0.113	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	16:00	0.686	0.659	0.000	0.084	0.000	0.084	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	17:00	0.464	0.445	0.000	0.057	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	18:00	0.277	0.263	0.000	0.034	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	19:00	0.115	0.095	0.000	0.012	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	21:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	22:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 8	23:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	8:00	0.062	0.058	0.000	0.007	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	9:00	0.214	0.208	0.000	0.027	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	10:00	0.403	0.390	0.000	0.050	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	11:00	0.770	0.736	0.000	0.094	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	12:00	0.832	0.802	0.000	0.103	0.000	0.103	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	13:00	1.078	1.039	0.000	0.133	0.000	0.133	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 9	14:00	1.136	1.095	0.000	0.140	0.000	0.140	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
