Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
Jan 5	9:00	0.072	0.072	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	57.325	0.000
Jan 5	10:00	0.082	0.082	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	58.567	0.000
Jan 5	11:00	0.132	0.132	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.013	60.556	0.000
Jan 5	12:00	0.116	0.116	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	62.309	0.000
Jan 5	13:00	0.198	0.197	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	65.291	0.000
Jan 5	14:00	0.027	0.027	0.001	0.003	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.001	65.521	0.000
Jan 5	15:00	0.134	0.134	0.003	0.013	0.003	0.000	0.000	0.004	0.003	0.000	0.000	0.009	66.971	0.000
Jan 5	16:00	0.153	0.152	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	69.256	0.000
Jan 5	17:00	0.125	0.124	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	71.135	0.000
Jan 5	18:00	0.062	0.062	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	72.074	0.000
Jan 5	19:00	0.097	0.084	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	73.338	0.000
Jan 5	20:00	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.003	0.002	0.000	0.000	-0.003	72.834	0.000
Jan 5	21:00	0.000	0.000	0.020	0.000	0.020	0.000	0.000	0.022	0.020	0.000	0.000	-0.022	68.415	0.000
Jan 5	22:00	0.000	0.000	0.029	0.000	0.029	0.000	0.000	0.032	0.029	0.000	0.000	-0.032	62.027	0.000
Jan 5	23:00	0.000	0.000	0.019	0.000	0.019	0.000	0.000	0.021	0.019	0.000	0.000	-0.021	57.805	0.000
Jan 6	0:00	0.000	0.000	0.011	0.000	0.011	0.000	0.000	0.012	0.011	0.000	0.000	-0.012	55.508	0.000
Jan 6	1:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	53.452	0.000
Jan 6	2:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	51.395	0.000
Jan 6	3:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	49.383	0.000
Jan 6	4:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	47.348	0.000
Jan 6	5:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	45.314	0.000
Jan 6	6:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	43.301	0.000
Jan 6	7:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.006	0.006	0.000	0.000	-0.006	42.098	0.000
Jan 6	8:00	0.091	0.075	0.010	0.007	0.010	0.000	0.000	0.011	0.010	0.000	0.000	-0.003	41.416	0.000
Jan 6	9:00	0.388	0.352	0.012	0.034	0.012	0.000	0.000	0.013	0.012	0.000	0.000	0.021	44.655	0.000
Jan 6	10:00	0.691	0.650	0.000	0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.062	54.403	0.000
Jan 6	11:00	0.838	0.800	0.000	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.077	66.490	0.000
Jan 6	12:00	0.914	0.879	0.000	0.084	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.084	79.768	0.000
Jan 6	13:00	0.994	0.957	0.000	0.092	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.068	90.480	0.000
Jan 6	14:00	1.098	1.057	0.000	0.102	0.000	0.071	0.000	0.000	0.000	0.000	0.000	0.031	95.306	0.000
Jan 6	15:00	0.982	0.943	0.000	0.091	0.000	0.075	0.000	0.000	0.000	0.000	0.000	0.015	97.686	0.000
Jan 6	16:00	0.869	0.829	0.000	0.080	0.000	0.072	0.000	0.000	0.000	0.000	0.000	0.007	98.859	0.000
Jan 6	17:00	0.672	0.633	0.000	0.061	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.004	99.438	0.000
Jan 6	18:00	0.305	0.285	0.000	0.027	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.002	99.723	0.000
Jan 6	19:00	0.074	0.070	0.000	0.007	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.001	99.863	0.000
Jan 6	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	99.798	0.000
Jan 6	21:00	0.000	0.000	0.010	0.000	0.010	0.000	0.000	0.011	0.010	0.000	0.000	-0.011	97.676	0.000
Jan 6	22:00	0.000	0.000	0.026	0.000	0.026	0.000	0.000	0.029	0.026	0.000	0.000	-0.029	91.922	0.000
Jan 6	23:00	0.000	0.000	0.026	0.000	0.026	0.000	0.000	0.028	0.026	0.000	0.000	-0.028	86.322	0.000
Jan 7	0:00	0.000	0.000	0.023	0.000	0.023	0.000	0.000	0.026	0.023	0.000	0.000	-0.026	81.290	0.000
Jan 7	1:00	0.000	0.000	0.014	0.000	0.014	0.000	0.000	0.015	0.014	0.000	0.000	-0.015	78.337	0.000
Jan 7	2:00	0.000	0.000	0.010	0.000	0.010	0.000	0.000	0.011	0.010	0.000	0.000	-0.011	76.258	0.000
Jan 7	3:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	74.311	0.000
Jan 7	4:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	72.343	0.000
Jan 7	5:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	70.396	0.000
Jan 7	6:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	68.449	0.000
Jan 7	7:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	66.545	0.000
Jan 7	8:00	0.061	0.058	0.006	0.006	0.006	0.000	0.000	0.006	0.006	0.000	0.000	-0.001	66.388	0.000
Jan 7	9:00	0.201	0.196	0.006	0.019	0.006	0.000	0.000	0.006	0.006	0.000	0.000	0.012	68.336	0.000
Jan 7	10:00	0.468	0.448	0.002	0.043	0.002	0.000	0.000	0.002	0.002	0.000	0.000	0.041	74.823	0.000
Jan 7	11:00	0.794	0.758	0.000	0.073	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.073	86.274	0.000
Jan 7	12:00	0.690	0.672	0.000	0.064	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.046	93.450	0.000
Jan 7	13:00	0.914	0.882	0.001	0.085	0.001	0.063	0.000	0.001	0.001	0.000	0.000	0.021	96.771	0.000
Jan 7	14:00	0.917	0.885	0.000	0.085	0.000	0.074	0.000	0.000	0.000	0.000	0.000	0.010	98.408	0.000
Jan 7	15:00	0.915	0.879	0.000	0.084	0.000	0.079	0.000	0.000	0.000	0.000	0.000	0.005	99.215	0.000
Jan 7	16:00	0.798	0.762	0.000	0.073	0.000	0.071	0.000	0.000	0.000	0.000	0.000	0.003	99.613	0.000
Jan 7	17:00	0.609	0.574	0.000	0.055	0.000	0.054	0.000	0.000	0.000	0.000	0.000	0.001	99.809	0.000
Jan 7	18:00	0.321	0.299	0.000	0.029	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.001	99.906	0.000
Jan 7	19:00	0.099	0.086	0.000	0.008	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	99.954	0.000
Jan 7	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.954	0.000
Jan 7	21:00	0.000	0.000	0.005	0.000	0.005	0.000	0.000	0.006	0.005	0.000	0.000	-0.006	98.838	0.000
Jan 7	22:00	0.000	0.000	0.007	0.000	0.007	0.000	0.000	0.007	0.007	0.000	0.000	-0.007	97.394	0.000
Jan 7	23:00	0.000	0.000	0.007	0.000	0.007	0.000	0.000	0.007	0.007	0.000	0.000	-0.007	95.950	0.000
Jan 8	0:00	0.000	0.000	0.010	0.000	0.010	0.000	0.000	0.011	0.010	0.000	0.000	-0.011	93.784	0.000
Jan 8	1:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	91.750	0.000
Jan 8	2:00	0.000	0.000	0.012	0.000	0.012	0.000	0.000	0.014	0.012	0.000	0.000	-0.014	89.081	0.000
Jan 8	3:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	87.112	0.000
Jan 8	4:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	85.165	0.000
Jan 8	5:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	83.174	0.000
Jan 8	6:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	81.205	0.000
Jan 8	7:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	79.237	0.000
Jan 8	8:00	0.115	0.084	0.008	0.008	0.008	0.000	0.000	0.008	0.008	0.000	0.000	-0.000	79.185	0.000
Jan 8	9:00	0.317	0.292	0.002	0.028	0.002	0.000	0.000	0.003	0.002	0.000	0.000	0.025	83.175	0.000
Jan 8	10:00	0.398	0.386	0.005	0.037	0.005	0.000	0.000	0.005	0.005	0.000	0.000	0.032	88.148	0.000
Jan 8	11:00	0.626	0.604	0.006	0.058	0.006	0.010	0.000	0.007	0.006	0.000	0.000	0.041	94.551	0.000
Jan 8	12:00	0.687	0.668	0.001	0.064	0.001	0.045	0.000	0.002	0.001	0.000	0.000	0.018	97.314	0.000
Jan 8	13:00	0.916	0.884	0.000	0.085	0.000	0.076	0.000	0.000	0.000	0.000	0.000	0.009	98.676	0.000
Jan 8	14:00	0.987	0.951	0.000	0.091	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.004	99.347	0.000
Jan 8	15:00	0.915	0.880	0.006	0.084	0.006	0.076	0.000	0.007	0.006	0.000	0.000	0.002	99.678	0.000
Jan 8	16:00	0.686	0.659	0.006	0.063	0.006	0.056	0.000	0.006	0.006	0.000	0.000	0.001	99.841	0.000
Jan 8	17:00	0.464	0.445	0.005	0.043	0.005	0.037	0.000	0.005	0.005	0.000	0.000	0.001	99.922	0.000
Jan 8	18:00	0.277	0.263	0.000	0.025	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	99.961	0.000
Jan 8	19:00	0.115	0.095	0.003	0.009	0.003	0.006	0.000	0.003	0.003	0.000	0.000	0.000	99.981	0.000
Jan 8	20:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.007	0.006	0.000	0.000	-0.007	98.647	0.000
Jan 8	21:00	0.000	0.000	0.013	0.000	0.013	0.000	0.000	0.014	0.013	0.000	0.000	-0.014	95.803	0.000
Jan 8	22:00	0.000	0.000	0.008	0.000	0.008	0.000	0.000	0.008	0.008	0.000	0.000	-0.008	94.140	0.000
Jan 8	23:00	0.000	0.000	0.007	0.000	0.007	0.000	0.000	0.007	0.007	0.000	0.000	-0.007	92.674	0.000
Jan 9	0:00	0.000	0.000	0.010	0.000	0.010	0.000	0.000	0.011	0.010	0.000	0.000	-0.011	90.574	0.000
Jan 9	1:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	88.649	0.000
Jan 9	2:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	86.724	0.000
Jan 9	3:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	84.777	0.000
Jan 9	4:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	82.874	0.000
Jan 9	5:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	80.926	0.000
Jan 9	6:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	78.979	0.000
Jan 9	7:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	77.032	0.000
Jan 9	8:00	0.062	0.058	0.006	0.006	0.006	0.000	0.000	0.007	0.006	0.000	0.000	-0.001	76.748	0.000
Jan 9	9:00	0.214	0.208	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	79.887	0.000
Jan 9	10:00	0.403	0.390	0.000	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.037	85.786	0.000
Jan 9	11:00	0.770	0.736	0.000	0.071	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.049	93.474	0.000
Jan 9	12:00	0.832	0.802	0.000	0.077	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.021	96.783	0.000
Jan 9	13:00	1.078	1.039	0.003	0.100	0.003	0.086	0.000	0.003	0.003	0.000	0.000	0.010	98.414	0.000
