Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
Jan 3	21:00	0.000	0.000	0.025	0.000	0.025	0.000	0.000	0.028	0.025	0.000	0.000	-0.028	98.150	0.000
Jan 3	22:00	0.000	0.000	0.018	0.000	0.018	0.000	0.000	0.020	0.018	0.000	0.000	-0.020	96.814	0.000
Jan 3	23:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	94.770	0.000
Jan 4	0:00	0.000	0.000	0.008	0.000	0.008	0.000	0.000	0.008	0.008	0.000	0.000	-0.008	94.220	0.000
Jan 4	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.220	0.000
Jan 4	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.220	0.000
Jan 4	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.220	0.000
Jan 4	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.220	0.000
Jan 4	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.220	0.000
Jan 4	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.220	0.000
Jan 4	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.220	0.000
Jan 4	8:00	0.019	0.019	0.008	0.003	0.008	0.000	0.000	0.009	0.008	0.000	0.000	-0.006	93.813	0.000
Jan 4	9:00	0.082	0.081	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	94.428	0.000
Jan 4	10:00	0.174	0.173	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	95.738	0.000
Jan 4	11:00	0.115	0.115	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	96.609	0.000
Jan 4	12:00	0.019	0.019	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	96.749	0.000
Jan 4	13:00	0.108	0.108	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	97.564	0.000
Jan 4	14:00	0.242	0.241	0.000	0.035	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.025	98.891	0.000
Jan 4	15:00	0.036	0.036	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	99.161	0.000
Jan 4	16:00	0.063	0.063	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	99.614	0.000
Jan 4	17:00	0.047	0.047	0.000	0.007	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.004	99.809	0.000
Jan 4	18:00	0.037	0.037	0.000	0.005	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.002	99.906	0.000
Jan 4	19:00	0.098	0.083	0.000	0.012	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.001	99.954	0.000
Jan 4	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.954	0.000
Jan 4	21:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.004	0.004	0.000	0.000	-0.004	99.679	0.000
Jan 4	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	97.674	0.000
Jan 4	23:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	95.631	0.000
Jan 5	0:00	0.000	0.000	0.017	0.000	0.017	0.000	0.000	0.019	0.017	0.000	0.000	-0.019	94.412	0.000
Jan 5	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.412	0.000
Jan 5	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.412	0.000
Jan 5	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.412	0.000
Jan 5	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.412	0.000
Jan 5	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.412	0.000
Jan 5	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.412	0.000
Jan 5	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.412	0.000
Jan 5	8:00	0.027	0.026	0.012	0.004	0.012	0.000	0.000	0.013	0.012	0.000	0.000	-0.009	93.797	0.000
Jan 5	9:00	0.072	0.072	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	94.339	0.000
Jan 5	10:00	0.082	0.082	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	94.960	0.000
Jan 5	11:00	0.132	0.132	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	95.954	0.000
Jan 5	12:00	0.116	0.116	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	96.831	0.000
Jan 5	13:00	0.198	0.197	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	98.322	0.000
Jan 5	14:00	0.027	0.027	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	98.525	0.000
Jan 5	15:00	0.134	0.134	0.000	0.019	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.015	99.335	0.000
Jan 5	16:00	0.153	0.152	0.000	0.022	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.006	99.672	0.000
Jan 5	17:00	0.125	0.124	0.000	0.018	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.003	99.838	0.000
Jan 5	18:00	0.062	0.062	0.000	0.009	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.002	99.920	0.000
Jan 5	19:00	0.097	0.084	0.000	0.012	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.001	99.961	0.000
Jan 5	20:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.005	0.004	0.000	0.000	-0.005	99.646	0.000
Jan 5	21:00	0.000	0.000	0.027	0.000	0.027	0.000	0.000	0.030	0.027	0.000	0.000	-0.030	97.681	0.000
Jan 5	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	95.638	0.000
Jan 5	23:00	0.000	0.000	0.029	0.000	0.029	0.000	0.000	0.032	0.029	0.000	0.000	-0.032	93.555	0.000
Jan 6	0:00	0.000	0.000	0.011	0.000	0.011	0.000	0.000	0.013	0.011	0.000	0.000	-0.013	92.729	0.000
Jan 6	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.729	0.000
Jan 6	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.729	0.000
Jan 6	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.729	0.000
Jan 6	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.729	0.000
Jan 6	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.729	0.000
Jan 6	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.729	0.000
Jan 6	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.729	0.000
Jan 6	8:00	0.091	0.075	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	93.297	0.000
Jan 6	9:00	0.388	0.352	0.000	0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.051	95.958	0.000
Jan 6	10:00	0.691	0.650	0.000	0.094	0.000	0.053	0.000	0.000	0.000	0.000	0.000	0.041	98.105	0.000
Jan 6	11:00	0.838	0.800	0.000	0.115	0.000	0.097	0.000	0.000	0.000	0.000	0.000	0.018	99.066	0.000
Jan 6	12:00	0.914	0.879	0.000	0.127	0.000	0.117	0.000	0.000	0.000	0.000	0.000	0.009	99.539	0.000
Jan 6	13:00	0.994	0.957	0.000	0.138	0.000	0.133	0.000	0.000	0.000	0.000	0.000	0.004	99.773	0.000
Jan 6	14:00	1.098	1.057	0.000	0.152	0.000	0.150	0.000	0.000	0.000	0.000	0.000	0.002	99.888	0.000
Jan 6	15:00	0.982	0.943	0.000	0.136	0.000	0.135	0.000	0.000	0.000	0.000	0.000	0.001	99.945	0.000
Jan 6	16:00	0.869	0.829	0.000	0.119	0.000	0.119	0.000	0.000	0.000	0.000	0.000	0.001	99.973	0.000
Jan 6	17:00	0.672	0.633	0.000	0.091	0.000	0.091	0.000	0.000	0.000	0.000	0.000	0.000	99.987	0.000
Jan 6	18:00	0.305	0.285	0.000	0.041	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000	99.993	0.000
Jan 6	19:00	0.074	0.070	0.000	0.010	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	99.997	0.000
Jan 6	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.997	0.000
Jan 6	21:00	0.000	0.000	0.005	0.000	0.005	0.000	0.000	0.005	0.005	0.000	0.000	-0.005	99.643	0.000
Jan 6	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	97.599	0.000
Jan 6	23:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	95.556	0.000
Jan 7	0:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	93.512	0.000
Jan 7	1:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	91.468	0.000
Jan 7	2:00	0.000	0.000	0.007	0.000	0.007	0.000	0.000	0.008	0.007	0.000	0.000	-0.008	90.957	0.000
Jan 7	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.958	0.000
Jan 7	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.958	0.000
Jan 7	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.958	0.000
Jan 7	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.958	0.000
Jan 7	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.958	0.000
Jan 7	8:00	0.061	0.058	0.013	0.008	0.013	0.000	0.000	0.015	0.013	0.000	0.000	-0.007	90.520	0.000
Jan 7	9:00	0.201	0.196	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	92.001	0.000
Jan 7	10:00	0.468	0.448	0.000	0.064	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.064	95.385	0.000
Jan 7	11:00	0.794	0.758	0.000	0.109	0.000	0.063	0.000	0.000	0.000	0.000	0.000	0.046	97.820	0.000
Jan 7	12:00	0.690	0.672	0.000	0.097	0.000	0.076	0.000	0.000	0.000	0.000	0.000	0.021	98.925	0.000
Jan 7	13:00	0.914	0.882	0.000	0.127	0.000	0.117	0.000	0.000	0.000	0.000	0.000	0.010	99.470	0.000
Jan 7	14:00	0.917	0.885	0.000	0.127	0.000	0.122	0.000	0.000	0.000	0.000	0.000	0.005	99.739	0.000
Jan 7	15:00	0.915	0.879	0.000	0.127	0.000	0.124	0.000	0.000	0.000	0.000	0.000	0.003	99.871	0.000
Jan 7	16:00	0.798	0.762	0.000	0.110	0.000	0.109	0.000	0.000	0.000	0.000	0.000	0.001	99.936	0.000
Jan 7	17:00	0.609	0.574	0.000	0.083	0.000	0.082	0.000	0.000	0.000	0.000	0.000	0.001	99.969	0.000
Jan 7	18:00	0.321	0.299	0.000	0.043	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	99.985	0.000
Jan 7	19:00	0.099	0.086	0.000	0.012	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	99.992	0.000
Jan 7	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.992	0.000
Jan 7	21:00	0.000	0.000	0.011	0.000	0.011	0.000	0.000	0.013	0.011	0.000	0.000	-0.013	99.167	0.000
Jan 7	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	97.123	0.000
Jan 7	23:00	0.000	0.000	0.022	0.000	0.022	0.000	0.000	0.025	0.022	0.000	0.000	-0.025	95.512	0.000
Jan 8	0:00	0.000	0.000	0.005	0.000	0.005	0.000	0.000	0.005	0.005	0.000	0.000	-0.005	95.158	0.000
Jan 8	1:00	0.000	0.000	0.022	0.000	0.022	0.000	0.000	0.025	0.022	0.000	0.000	-0.025	93.547	0.000
Jan 8	2:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.004	0.004	0.000	0.000	-0.004	93.272	0.000
Jan 8	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.272	0.000
Jan 8	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.272	0.000
Jan 8	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.272	0.000
Jan 8	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.272	0.000
Jan 8	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.272	0.000
Jan 8	8:00	0.115	0.084	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	93.908	0.000
Jan 8	9:00	0.317	0.292	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.042	96.112	0.000
Jan 8	10:00	0.398	0.386	0.000	0.056	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.040	98.192	0.000
Jan 8	11:00	0.626	0.604	0.000	0.087	0.000	0.069	0.000	0.000	0.000	0.000	0.000	0.017	99.109	0.000
Jan 8	12:00	0.687	0.668	0.000	0.096	0.000	0.088	0.000	0.000	0.000	0.000	0.000	0.009	99.561	0.000
Jan 8	13:00	0.916	0.884	0.000	0.127	0.000	0.123	0.000	0.000	0.000	0.000	0.000	0.004	99.783	0.000
Jan 8	14:00	0.987	0.951	0.000	0.137	0.000	0.135	0.000	0.000	0.000	0.000	0.000	0.002	99.893	0.000
Jan 8	15:00	0.915	0.880	0.000	0.127	0.000	0.126	0.000	0.000	0.000	0.000	0.000	0.001	99.947	0.000
Jan 8	16:00	0.686	0.659	0.000	0.095	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.001	99.974	0.000
Jan 8	17:00	0.464	0.445	0.000	0.064	0.000	0.064	0.000	0.000	0.000	0.000	0.000	0.000	99.987	0.000
Jan 8	18:00	0.277	0.263	0.000	0.038	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	99.994	0.000
Jan 8	19:00	0.115	0.095	0.000	0.014	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000	99.997	0.000
Jan 8	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.997	0.000
Jan 8	21:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.997	0.000
Jan 8	22:00	0.000	0.000	0.022	0.000	0.022	0.000	0.000	0.024	0.022	0.000	0.000	-0.024	98.425	0.000
Jan 8	23:00	0.000	0.000	0.029	0.000	0.029	0.000	0.000	0.032	0.029	0.000	0.000	-0.032	96.342	0.000
Jan 9	0:00	0.000	0.000	0.008	0.000	0.008	0.000	0.000	0.008	0.008	0.000	0.000	-0.008	95.792	0.000
Jan 9	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.792	0.000
Jan 9	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.792	0.000
Jan 9	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.792	0.000
Jan 9	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.792	0.000
Jan 9	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.792	0.000
Jan 9	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.792	0.000
Jan 9	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.792	0.000
Jan 9	8:00	0.062	0.058	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	96.229	0.000
Jan 9	9:00	0.214	0.208	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.030	97.799	0.000
Jan 9	10:00	0.403	0.390	0.000	0.056	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.022	98.963	0.000
Jan 9	11:00	0.770	0.736	0.000	0.106	0.000	0.096	0.000	0.000	0.000	0.000	0.000	0.010	99.489	0.000
Jan 9	12:00	0.832	0.802	0.000	0.115	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.005	99.748	0.000
Jan 9	13:00	1.078	1.039	0.000	0.150	0.000	0.147	0.000	0.000	0.000	0.000	0.000	0.002	99.876	0.000
Jan 9	14:00	1.136	1.095	0.000	0.158	0.000	0.156	0.000	0.000	0.000	0.000	0.000	0.001	99.939	0.000
Jan 9	15:00	0.952	0.915	0.000	0.132	0.000	0.131	0.000	0.000	0.000	0.000	0.000	0.001	99.970	0.000
