Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Capacity Shortage	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
		kW/m2	kW/m2	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	%	$/kWh
Jan 1	1:00	0.000	0.000	0.019	0.000	0.019	0.000	0.000	0.000	0.021	0.019	0.000	0.000	-0.021	97.937	0.000
Jan 1	2:00	0.000	0.000	0.009	0.000	0.009	0.000	0.000	0.000	0.010	0.009	0.000	0.000	-0.010	96.993	0.000
Jan 1	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	96.993	0.000
Jan 1	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	96.993	0.000
Jan 1	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	96.993	0.000
Jan 1	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	96.993	0.000
Jan 1	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	96.993	0.000
Jan 1	8:00	0.022	0.022	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	97.212	0.000
Jan 1	9:00	0.057	0.057	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	97.781	0.000
Jan 1	10:00	0.115	0.114	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	98.935	0.000
Jan 1	11:00	0.014	0.014	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	99.075	0.000
Jan 1	12:00	0.007	0.007	0.000	0.001	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.075	0.000
Jan 1	13:00	0.120	0.120	0.000	0.015	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.007	99.591	0.000
Jan 1	14:00	0.110	0.110	0.000	0.014	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.003	99.798	0.000
Jan 1	15:00	0.047	0.047	0.000	0.006	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.901	0.000
Jan 1	16:00	0.022	0.022	0.000	0.003	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.951	0.000
Jan 1	17:00	0.069	0.069	0.000	0.009	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.976	0.000
Jan 1	18:00	0.048	0.048	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 1	19:00	0.079	0.072	0.000	0.009	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.994	0.000
Jan 1	20:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	99.935	0.000
Jan 1	21:00	0.000	0.000	0.023	0.000	0.023	0.000	0.000	0.000	0.026	0.023	0.000	0.000	-0.026	97.400	0.000
Jan 1	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	94.394	0.000
Jan 1	23:00	0.000	0.000	0.015	0.000	0.015	0.000	0.000	0.000	0.017	0.015	0.000	0.000	-0.017	92.743	0.000
Jan 2	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.743	0.000
Jan 2	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.743	0.000
Jan 2	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.743	0.000
Jan 2	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.743	0.000
Jan 2	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.743	0.000
Jan 2	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.743	0.000
Jan 2	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.743	0.000
Jan 2	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.743	0.000
Jan 2	8:00	0.036	0.036	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	93.104	0.000
Jan 2	9:00	0.134	0.133	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	94.447	0.000
Jan 2	10:00	0.319	0.315	0.000	0.040	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.039	97.493	0.000
Jan 2	11:00	0.643	0.619	0.000	0.079	0.000	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.016	98.764	0.000
Jan 2	12:00	0.914	0.878	0.000	0.112	0.000	0.104	0.000	0.000	0.000	0.000	0.000	0.000	0.008	99.391	0.000
Jan 2	13:00	1.010	0.972	0.000	0.124	0.000	0.121	0.000	0.000	0.000	0.000	0.000	0.000	0.004	99.700	0.000
Jan 2	14:00	0.905	0.873	0.000	0.112	0.000	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.002	99.852	0.000
Jan 2	15:00	0.981	0.942	0.000	0.121	0.000	0.120	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.927	0.000
Jan 2	16:00	0.662	0.636	0.000	0.081	0.000	0.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.964	0.000
Jan 2	17:00	0.179	0.178	0.000	0.023	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.982	0.000
Jan 2	18:00	0.233	0.224	0.000	0.029	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.991	0.000
Jan 2	19:00	0.083	0.075	0.000	0.010	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.996	0.000
Jan 2	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.996	0.000
Jan 2	21:00	0.000	0.000	0.022	0.000	0.022	0.000	0.000	0.000	0.024	0.022	0.000	0.000	-0.024	97.638	0.000
Jan 2	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	94.572	0.000
Jan 2	23:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	91.507	0.000
Jan 3	0:00	0.000	0.000	0.008	0.000	0.008	0.000	0.000	0.000	0.008	0.008	0.000	0.000	-0.008	90.681	0.000
Jan 3	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.681	0.000
Jan 3	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.681	0.000
Jan 3	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.681	0.000
Jan 3	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.681	0.000
Jan 3	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.681	0.000
Jan 3	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.681	0.000
Jan 3	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.681	0.000
Jan 3	8:00	0.116	0.088	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	91.566	0.000
Jan 3	9:00	0.322	0.296	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.038	94.550	0.000
Jan 3	10:00	0.518	0.491	0.000	0.063	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.037	97.470	0.000
Jan 3	11:00	0.842	0.803	0.000	0.103	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	0.016	98.753	0.000
Jan 3	12:00	1.062	1.019	0.000	0.130	0.000	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.008	99.385	0.000
Jan 3	13:00	1.155	1.112	0.000	0.142	0.000	0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.004	99.697	0.000
Jan 3	14:00	1.155	1.111	0.000	0.142	0.000	0.140	0.000	0.000	0.000	0.000	0.000	0.000	0.002	99.851	0.000
Jan 3	15:00	1.030	0.988	0.000	0.127	0.000	0.126	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.926	0.000
Jan 3	16:00	0.775	0.740	0.000	0.095	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.964	0.000
Jan 3	17:00	0.546	0.516	0.000	0.066	0.000	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.982	0.000
Jan 3	18:00	0.281	0.264	0.000	0.034	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.991	0.000
Jan 3	19:00	0.095	0.081	0.000	0.010	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.996	0.000
Jan 3	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.996	0.000
Jan 3	21:00	0.000	0.000	0.025	0.000	0.025	0.000	0.000	0.000	0.028	0.025	0.000	0.000	-0.028	97.225	0.000
Jan 3	22:00	0.000	0.000	0.018	0.000	0.018	0.000	0.000	0.000	0.020	0.018	0.000	0.000	-0.020	95.221	0.000
Jan 3	23:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	92.155	0.000
Jan 4	0:00	0.000	0.000	0.008	0.000	0.008	0.000	0.000	0.000	0.008	0.008	0.000	0.000	-0.008	91.330	0.000
Jan 4	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.330	0.000
Jan 4	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.330	0.000
Jan 4	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.330	0.000
Jan 4	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.330	0.000
Jan 4	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.330	0.000
Jan 4	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.330	0.000
Jan 4	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.330	0.000
Jan 4	8:00	0.019	0.019	0.008	0.002	0.008	0.000	0.000	0.000	0.009	0.008	0.000	0.000	-0.007	90.688	0.000
Jan 4	9:00	0.082	0.081	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	91.509	0.000
Jan 4	10:00	0.174	0.173	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	93.255	0.000
Jan 4	11:00	0.115	0.115	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	94.417	0.000
Jan 4	12:00	0.019	0.019	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	94.603	0.000
Jan 4	13:00	0.108	0.108	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014	95.690	0.000
Jan 4	14:00	0.242	0.241	0.000	0.031	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.030	98.052	0.000
Jan 4	15:00	0.036	0.036	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	98.413	0.000
Jan 4	16:00	0.063	0.063	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	99.050	0.000
Jan 4	17:00	0.047	0.047	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	99.519	0.000
Jan 4	18:00	0.037	0.037	0.000	0.005	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.003	99.766	0.000
Jan 4	19:00	0.098	0.083	0.000	0.011	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.002	99.885	0.000
Jan 4	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.885	0.000
Jan 4	21:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.000	0.004	0.004	0.000	0.000	-0.004	99.472	0.000
Jan 4	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	96.465	0.000
Jan 4	23:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	93.400	0.000
Jan 5	0:00	0.000	0.000	0.017	0.000	0.017	0.000	0.000	0.000	0.019	0.017	0.000	0.000	-0.019	91.573	0.000
Jan 5	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.573	0.000
Jan 5	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.573	0.000
Jan 5	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.573	0.000
Jan 5	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.573	0.000
Jan 5	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.573	0.000
Jan 5	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.573	0.000
Jan 5	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.573	0.000
Jan 5	8:00	0.027	0.026	0.012	0.003	0.012	0.000	0.000	0.000	0.013	0.012	0.000	0.000	-0.010	90.608	0.000
Jan 5	9:00	0.072	0.072	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	91.331	0.000
Jan 5	10:00	0.082	0.082	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	92.158	0.000
Jan 5	11:00	0.132	0.132	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	93.485	0.000
Jan 5	12:00	0.116	0.116	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	94.653	0.000
Jan 5	13:00	0.198	0.197	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	96.641	0.000
Jan 5	14:00	0.027	0.027	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	96.911	0.000
Jan 5	15:00	0.134	0.134	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	98.263	0.000
Jan 5	16:00	0.153	0.152	0.000	0.020	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.012	99.176	0.000
Jan 5	17:00	0.125	0.124	0.000	0.016	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.005	99.594	0.000
Jan 5	18:00	0.062	0.062	0.000	0.008	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.003	99.800	0.000
Jan 5	19:00	0.097	0.084	0.000	0.011	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.901	0.000
Jan 5	20:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.000	0.005	0.004	0.000	0.000	-0.005	99.430	0.000
Jan 5	21:00	0.000	0.000	0.027	0.000	0.027	0.000	0.000	0.000	0.030	0.027	0.000	0.000	-0.030	96.482	0.000
Jan 5	22:00	0.000	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.031	0.028	0.000	0.000	-0.031	93.417	0.000
Jan 5	23:00	0.000	0.000	0.029	0.000	0.029	0.000	0.000	0.000	0.032	0.029	0.000	0.000	-0.032	90.292	0.000
Jan 6	0:00	0.000	0.000	0.011	0.000	0.011	0.000	0.000	0.000	0.013	0.011	0.000	0.000	-0.013	89.054	0.000
Jan 6	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.054	0.000
Jan 6	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.054	0.000
Jan 6	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.054	0.000
Jan 6	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.054	0.000
Jan 6	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.054	0.000
Jan 6	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.054	0.000
Jan 6	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.054	0.000
Jan 6	8:00	0.091	0.075	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	89.811	0.000
Jan 6	9:00	0.388	0.352	0.000	0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.045	93.359	0.000
Jan 6	10:00	0.691	0.650	0.000	0.083	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.045	96.921	0.000
Jan 6	11:00	0.838	0.800	0.000	0.102	0.000	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.020	98.482	0.000
Jan 6	12:00	0.914	0.879	0.000	0.112	0.000	0.103	0.000	0.000	0.000	0.000	0.000	0.000	0.010	99.252	0.000
Jan 6	13:00	0.994	0.957	0.000	0.123	0.000	0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.005	99.631	0.000
Jan 6	14:00	1.098	1.057	0.000	0.135	0.000	0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.002	99.818	0.000
Jan 6	15:00	0.982	0.943	0.000	0.121	0.000	0.120	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.910	0.000
