Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Capacity Shortage	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
		kW/m2	kW/m2	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	%	$/kWh
Jan 1	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	99.913	0.000
Jan 1	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.913	0.000
Jan 1	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.913	0.000
Jan 1	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.913	0.000
Jan 1	5:00	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.000	0.002	0.002	0.000	0.000	-0.002	99.038	0.000
Jan 1	6:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	98.732	0.000
Jan 1	7:00	0.000	0.000	0.008	0.000	0.008	0.000	0.000	0.000	0.009	0.008	0.000	0.000	-0.009	95.234	0.000
Jan 1	8:00	0.022	0.022	0.010	0.002	0.010	0.000	0.000	0.000	0.011	0.010	0.000	0.000	-0.009	91.675	0.000
Jan 1	9:00	0.057	0.057	0.007	0.005	0.007	0.000	0.000	0.000	0.008	0.007	0.000	0.000	-0.003	90.350	0.000
Jan 1	10:00	0.115	0.114	0.007	0.009	0.007	0.000	0.000	0.000	0.007	0.007	0.000	0.000	0.002	90.889	0.000
Jan 1	11:00	0.014	0.014	0.007	0.001	0.007	0.000	0.000	0.000	0.007	0.007	0.000	0.000	-0.006	88.400	0.000
Jan 1	12:00	0.007	0.007	0.003	0.001	0.003	0.000	0.000	0.000	0.003	0.003	0.000	0.000	-0.003	87.315	0.000
Jan 1	13:00	0.120	0.120	0.010	0.010	0.010	0.000	0.000	0.000	0.011	0.010	0.000	0.000	-0.001	86.810	0.000
Jan 1	14:00	0.110	0.110	0.007	0.009	0.007	0.001	0.000	0.000	0.008	0.007	0.000	0.000	0.000	86.810	0.000
Jan 1	15:00	0.047	0.047	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	87.989	0.000
Jan 1	16:00	0.022	0.022	0.002	0.002	0.002	0.000	0.000	0.000	0.002	0.002	0.000	0.000	-0.001	87.730	0.000
Jan 1	17:00	0.069	0.069	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	89.466	0.000
Jan 1	18:00	0.048	0.048	0.007	0.004	0.007	0.000	0.000	0.000	0.007	0.007	0.000	0.000	-0.004	88.088	0.000
Jan 1	19:00	0.079	0.072	0.006	0.006	0.006	0.000	0.000	0.000	0.006	0.006	0.000	0.000	-0.001	87.813	0.000
Jan 1	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.813	0.000
Jan 1	21:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.000	0.004	0.004	0.000	0.000	-0.004	86.239	0.000
Jan 1	22:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.239	0.000
Jan 1	23:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.239	0.000
Jan 2	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.239	0.000
Jan 2	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.239	0.000
Jan 2	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.239	0.000
Jan 2	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.239	0.000
Jan 2	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.239	0.000
Jan 2	5:00	0.000	0.000	0.003	0.000	0.003	0.000	0.000	0.000	0.003	0.003	0.000	0.000	-0.003	84.927	0.000
Jan 2	6:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.006	0.006	0.000	0.000	-0.006	82.391	0.000
Jan 2	7:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.007	0.006	0.000	0.000	-0.007	79.549	0.000
Jan 2	8:00	0.036	0.036	0.009	0.003	0.009	0.000	0.000	0.000	0.011	0.009	0.000	0.000	-0.008	76.523	0.000
Jan 2	9:00	0.134	0.133	0.004	0.011	0.004	0.000	0.000	0.000	0.004	0.004	0.000	0.000	0.006	78.517	0.000
Jan 2	10:00	0.319	0.315	0.001	0.025	0.001	0.000	0.000	0.000	0.002	0.001	0.000	0.000	0.024	85.949	0.000
Jan 2	11:00	0.643	0.619	0.000	0.050	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.024	93.489	0.000
Jan 2	12:00	0.914	0.878	0.002	0.070	0.002	0.057	0.000	0.000	0.002	0.002	0.000	0.000	0.010	96.790	0.000
Jan 2	13:00	1.010	0.972	0.008	0.078	0.008	0.064	0.000	0.000	0.009	0.008	0.000	0.000	0.005	98.417	0.000
Jan 2	14:00	0.905	0.873	0.008	0.070	0.008	0.058	0.000	0.000	0.009	0.008	0.000	0.000	0.003	99.220	0.000
Jan 2	15:00	0.981	0.942	0.002	0.075	0.002	0.072	0.000	0.000	0.002	0.002	0.000	0.000	0.001	99.615	0.000
Jan 2	16:00	0.662	0.636	0.000	0.051	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.810	0.000
Jan 2	17:00	0.179	0.178	0.002	0.014	0.002	0.011	0.000	0.000	0.002	0.002	0.000	0.000	0.000	99.907	0.000
Jan 2	18:00	0.233	0.224	0.005	0.018	0.005	0.013	0.000	0.000	0.005	0.005	0.000	0.000	0.000	99.954	0.000
Jan 2	19:00	0.083	0.075	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 2	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 2	21:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 2	22:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 2	23:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 3	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 3	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 3	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 3	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 3	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.977	0.000
Jan 3	5:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.006	0.006	0.000	0.000	-0.006	97.529	0.000
Jan 3	6:00	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.000	0.003	0.002	0.000	0.000	-0.003	96.523	0.000
Jan 3	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	96.523	0.000
Jan 3	8:00	0.116	0.088	0.000	0.007	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.006	98.470	0.000
Jan 3	9:00	0.322	0.296	0.003	0.024	0.003	0.018	0.000	0.000	0.004	0.003	0.000	0.000	0.002	99.246	0.000
Jan 3	10:00	0.518	0.491	0.007	0.039	0.007	0.031	0.000	0.000	0.008	0.007	0.000	0.000	0.001	99.628	0.000
Jan 3	11:00	0.842	0.803	0.006	0.064	0.006	0.057	0.000	0.000	0.006	0.006	0.000	0.000	0.001	99.817	0.000
Jan 3	12:00	1.062	1.019	0.002	0.082	0.002	0.079	0.000	0.000	0.003	0.002	0.000	0.000	0.000	99.910	0.000
Jan 3	13:00	1.155	1.112	0.011	0.089	0.011	0.076	0.000	0.000	0.012	0.011	0.000	0.000	0.000	99.955	0.000
Jan 3	14:00	1.155	1.111	0.004	0.089	0.004	0.084	0.000	0.000	0.005	0.004	0.000	0.000	0.000	99.978	0.000
Jan 3	15:00	1.030	0.988	0.009	0.079	0.009	0.069	0.000	0.000	0.010	0.009	0.000	0.000	0.000	99.989	0.000
Jan 3	16:00	0.775	0.740	0.008	0.059	0.008	0.051	0.000	0.000	0.008	0.008	0.000	0.000	0.000	99.995	0.000
Jan 3	17:00	0.546	0.516	0.008	0.041	0.008	0.032	0.000	0.000	0.009	0.008	0.000	0.000	0.000	99.997	0.000
Jan 3	18:00	0.281	0.264	0.007	0.021	0.007	0.014	0.000	0.000	0.007	0.007	0.000	0.000	0.000	99.999	0.000
Jan 3	19:00	0.095	0.081	0.004	0.006	0.004	0.002	0.000	0.000	0.004	0.004	0.000	0.000	0.000	99.999	0.000
Jan 3	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 3	21:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 3	22:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 3	23:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 4	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 4	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 4	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 4	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 4	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	99.912	0.000
Jan 4	5:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.007	0.006	0.000	0.000	-0.007	97.288	0.000
Jan 4	6:00	0.000	0.000	0.005	0.000	0.005	0.000	0.000	0.000	0.006	0.005	0.000	0.000	-0.006	95.058	0.000
Jan 4	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.058	0.000
Jan 4	8:00	0.019	0.019	0.004	0.002	0.004	0.000	0.000	0.000	0.004	0.004	0.000	0.000	-0.002	94.091	0.000
Jan 4	9:00	0.082	0.081	0.004	0.007	0.004	0.000	0.000	0.000	0.005	0.004	0.000	0.000	0.002	94.568	0.000
Jan 4	10:00	0.174	0.173	0.007	0.014	0.007	0.000	0.000	0.000	0.007	0.007	0.000	0.000	0.006	96.591	0.000
Jan 4	11:00	0.115	0.115	0.005	0.009	0.005	0.000	0.000	0.000	0.006	0.005	0.000	0.000	0.003	97.640	0.000
Jan 4	12:00	0.019	0.019	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	98.106	0.000
Jan 4	13:00	0.108	0.108	0.000	0.009	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.003	99.141	0.000
Jan 4	14:00	0.242	0.241	0.000	0.019	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.576	0.000
Jan 4	15:00	0.036	0.036	0.000	0.003	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.791	0.000
Jan 4	16:00	0.063	0.063	0.000	0.005	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.897	0.000
Jan 4	17:00	0.047	0.047	0.000	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.949	0.000
Jan 4	18:00	0.037	0.037	0.000	0.003	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.975	0.000
Jan 4	19:00	0.098	0.083	0.000	0.007	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 4	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 4	21:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 4	22:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 4	23:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 5	8:00	0.027	0.026	0.000	0.002	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.995	0.000
Jan 5	9:00	0.072	0.072	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.997	0.000
Jan 5	10:00	0.082	0.082	0.000	0.007	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 5	11:00	0.132	0.132	0.000	0.011	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.999	0.000
Jan 5	12:00	0.116	0.116	0.000	0.009	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	13:00	0.198	0.197	0.000	0.016	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	14:00	0.027	0.027	0.000	0.002	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	15:00	0.134	0.134	0.000	0.011	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	16:00	0.153	0.152	0.000	0.012	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	17:00	0.125	0.124	0.000	0.010	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	18:00	0.062	0.062	0.000	0.005	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	19:00	0.097	0.084	0.000	0.007	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	21:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	22:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 5	23:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	8:00	0.091	0.075	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	9:00	0.388	0.352	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	10:00	0.691	0.650	0.000	0.052	0.000	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	11:00	0.838	0.800	0.000	0.064	0.000	0.064	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	12:00	0.914	0.879	0.000	0.070	0.000	0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	13:00	0.994	0.957	0.000	0.077	0.000	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	14:00	1.098	1.057	0.000	0.085	0.000	0.085	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	15:00	0.982	0.943	0.000	0.075	0.000	0.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	16:00	0.869	0.829	0.000	0.066	0.000	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	17:00	0.672	0.633	0.000	0.051	0.000	0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	18:00	0.305	0.285	0.000	0.023	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	19:00	0.074	0.070	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
Jan 6	21:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
