Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Capacity Shortage	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
		kW/m2	kW/m2	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	%	$/kWh
Jan 1	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	99.956	0.000
Jan 1	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.956	0.000
Jan 1	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.956	0.000
Jan 1	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.956	0.000
Jan 1	5:00	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.000	0.002	0.002	0.000	0.000	-0.002	99.519	0.000
Jan 1	6:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	99.366	0.000
Jan 1	7:00	0.000	0.000	0.008	0.000	0.008	0.000	0.000	0.000	0.009	0.008	0.000	0.000	-0.009	97.617	0.000
Jan 1	8:00	0.022	0.022	0.010	0.001	0.010	0.000	0.000	0.000	0.011	0.010	0.000	0.000	-0.010	95.701	0.000
Jan 1	9:00	0.057	0.057	0.007	0.003	0.007	0.000	0.000	0.000	0.008	0.007	0.000	0.000	-0.005	94.683	0.000
Jan 1	10:00	0.115	0.114	0.007	0.005	0.007	0.000	0.000	0.000	0.007	0.007	0.000	0.000	-0.002	94.299	0.000
Jan 1	11:00	0.014	0.014	0.007	0.001	0.007	0.000	0.000	0.000	0.007	0.007	0.000	0.000	-0.007	92.966	0.000
Jan 1	12:00	0.007	0.007	0.003	0.000	0.003	0.000	0.000	0.000	0.003	0.003	0.000	0.000	-0.003	92.378	0.000
Jan 1	13:00	0.120	0.120	0.010	0.006	0.010	0.000	0.000	0.000	0.011	0.010	0.000	0.000	-0.005	91.370	0.000
Jan 1	14:00	0.110	0.110	0.007	0.005	0.007	0.000	0.000	0.000	0.008	0.007	0.000	0.000	-0.003	90.814	0.000
Jan 1	15:00	0.047	0.047	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	91.168	0.000
Jan 1	16:00	0.022	0.022	0.002	0.001	0.002	0.000	0.000	0.000	0.002	0.002	0.000	0.000	-0.001	90.898	0.000
Jan 1	17:00	0.069	0.069	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	91.418	0.000
Jan 1	18:00	0.048	0.048	0.007	0.002	0.007	0.000	0.000	0.000	0.007	0.007	0.000	0.000	-0.005	90.428	0.000
Jan 1	19:00	0.079	0.072	0.006	0.003	0.006	0.000	0.000	0.000	0.006	0.006	0.000	0.000	-0.003	89.838	0.000
Jan 1	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.838	0.000
Jan 1	21:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.000	0.004	0.004	0.000	0.000	-0.004	89.051	0.000
Jan 1	22:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.051	0.000
